# KS X 1001 Ideographs (4,620)
00005D6C	uni5D6C-JP
00005D6F	uni5D6F-JP
00005D87	uni5D87-JP
00005D8B	uni5D8B-JP
00005D9D	uni5D9D-JP
00005DA0	uni5DA0-JP
00005DA2	uni5DA2-JP
00005DAA	uni5DAA-CN
00005DB8	uni5DB8-JP
00005DBA	uni5DBA-JP
00005DBC	uni5DBC-JP
00005DBD	uni5DBD-JP
00005DCD	uni5DCD-JP
00005DD2	uni5DD2-JP
00005DD6	uni5DD6-JP
00005DDD	uni5DDD-CN
00005DDE	uni5DDE-CN
00005DE1	uni5DE1uE0101-JP
00005DE2	uni5DE2-CN
00005DE5	uni5DE5-CN
00005DE6	uni5DE6-CN
00005DE7	uni5DE7-JP
00005DE8	uni5DE8uE0101-JP
00005DEB	uni5DEB-CN
00005DEE	uni5DEE-JP
00005DF1	uni5DF1-CN
00005DF2	uni5DF2-CN
00005DF3	uni5DF3-CN
00005DF4	uni5DF4-CN
00005DF7	uni5DF7-JP
00005DFD	u2F884-JP
00005DFE	uni5DFE-CN
00005E02	uni5E02-JP
00005E03	uni5E03-CN
00005E06	uni5E06-CN
00005E0C	uni5E0C-CN
00005E11	uni5E11-JP
00005E16	uni5E16-CN
00005E19	uni5E19-JP
00005E1B	uni5E1B-CN
00005E1D	uni5E1D-JP
00005E25	uni5E25-JP
00005E2B	uni5E2B-JP
00005E2D	uni5E2D-JP
00005E33	uni5E33-JP
00005E36	uni5E36-JP
00005E38	uni5E38-CN
00005E3D	uni5E3DuE0101-JP
00005E3F	uni5E3F-JP
00005E40	uni5E40-JP
00005E44	uni5E44-JP
00005E45	uni5E45-CN
00005E47	uni5E47-JP
00005E4C	uni5E4C-JP
00005E55	uni5E55-JP
00005E5F	uni5E5F-JP
00005E61	uni5E61-CN
00005E62	uni5E62-JP
00005E63	uni5E63uE0101-JP
00005E72	uni5E72-CN
00005E73	uni5E73uE0101-JP
00005E74	uni5E74-CN
00005E77	uni5E77-JP
00005E78	uni5E78-JP
00005E79	uni5E79-JP
00005E7B	uni5E7B-JP
00005E7C	uni5E7C-JP
00005E7D	uni5E7D-JP
00005E7E	uni5E7E-JP
00005E84	uni5E84-JP
00005E87	uni5E87-JP
00005E8A	uni5E8A-JP
00005E8F	uni5E8F-JP
00005E95	uni5E95-JP
00005E97	uni5E97-JP
00005E9A	uni5E9A-JP
00005E9C	uni5E9C-JP
00005EA0	uni5EA0-JP
00005EA6	uni5EA6-JP
00005EA7	uni5EA7-JP
00005EAB	uni5EAB-JP
00005EAD	uni5EAD-JP
00005EB5	uni5EB5-JP
00005EB6	uni5EB6-JP
00005EB7	uni5EB7-JP
00005EB8	uni5EB8-JP
00005EBE	uni5EBE-JP
00005EC2	uni5EC2-JP
00005EC8	uni5EC8-JP
00005EC9	uniF9A2-JP
00005ECA	uni5ECAuE0102-JP
00005ED0	uni5ED0-KR
00005ED3	uni5ED3-JP
00005ED6	uni5ED6-JP
00005EDA	uni5EDA-JP
00005EDB	uni5EDB-JP
00005EDF	uni5EDF-JP90-JP
00005EE0	uni5EE0uE0101-JP
00005EE2	uni5EE2-JP
00005EE3	uni5EE3-JP
00005EEC	uni5EEC-JP
00005EF3	uni5EF3-JP
00005EF6	uni5EF6uE0102-JP
00005EF7	uni5EF7-JP
00005EFA	uni5EFA-JP
00005EFB	uni5EFB-JP
00005F01	uni5F01-JP
00005F04	uni5F04-CN
00005F0A	uni5F0AuE0101-JP
00005F0F	uni5F0F-CN
00005F11	uni5F11-JP
00005F13	uni5F13-JP
00005F14	uni5F14-JP
00005F15	uni5F15-JP
00005F17	uni5F17-JP
00005F18	uni5F18-JP
00005F1B	uni5F1B-JP
00005F1F	uni5F1F-JP
00005F26	uni5F26-JP
00005F27	uni5F27-JP
00005F29	uni5F29-JP
00005F31	uni5F31uE0101-JP
00005F35	uni5F35-JP
00005F3A	uni5F3A-JP
00005F3C	uni5F3C-JP
00005F48	uni5F48-JP
00005F4A	uni5F4A-JP
00005F4C	uni5F4C-JP
00005F4E	uni5F4E-JP
00005F56	uni5F56-JP
00005F57	uni5F57-JP
00005F59	uni5F59-JP
00005F5B	uni5F5B-JP
00005F62	uni5F62-CN
00005F66	uni5F66-JP
00005F67	uni5F67-CN
00005F69	uni5F69uE0101-JP
00005F6A	uni5F6A-JP
00005F6B	uni5F6B-JP
00005F6C	uni5F6C-CN
00005F6D	uni5F6D-CN
00005F70	uni5F70-JP
00005F71	uni5F71-JP
00005F77	uni5F77-JP
00005F79	uni5F79-JP
00005F7C	uni5F7C-CN
00005F7F	uni5F7F-JP
00005F80	uni5F80-JP
00005F81	uni5F81-CN
00005F85	uni5F85-CN
00005F87	uni5F87-CN
00005F8A	uni5F8A-CN
00005F8B	uni5F8B-CN
00005F8C	uni5F8C-JP
00005F90	uni5F90-JP
00005F91	uni5F91-JP
00005F92	uni5F92-CN
00005F97	uni5F97-CN
00005F98	uni5F98-JP90-JP
00005F99	uni5F99-JP
00005F9E	uni5F9E-JP
00005FA0	uni5FA0-JP
00005FA1	uni5FA1-JP
00005FA8	uni5FA8-CN
00005FA9	uni5FA9-JP
00005FAA	uni5FAA-JP
00005FAE	uni5FAEuE0101-JP
00005FB5	uni5FB5uE0101-JP
00005FB7	uni5FB7-JP
00005FB9	uni5FB9-JP
00005FBD	uni5FBD-JP
00005FC3	uni5FC3-JP
00005FC5	uni5FC5-CN
00005FCC	uni5FCC-JP
00005FCD	uni5FCDuE0101-JP
00005FD6	uni5FD6-CN
00005FD7	uni5FD7-JP
00005FD8	uni5FD8-JP
00005FD9	uni5FD9-JP
00005FE0	uni5FE0-JP
00005FEB	uni5FEB-CN
00005FF5	uni5FF5-JP
00005FFD	uni5FFD-JP
00005FFF	uni5FFF-JP
0000600F	uni600F-CN
00006012	uni6012-JP
00006016	uni6016-CN
0000601C	uni601C-JP
0000601D	uni601D-CN
00006020	uni6020-JP
00006021	uni6021-JP
00006025	uni6025uE0101-JP
00006027	uni6027-CN
00006028	uni6028-JP
0000602A	uni602A-CN
0000602F	uni602F-JP
00006041	uni6041-CN
00006042	uni6042-JP
00006043	uni6043-CN
0000604D	uni604D-CN
00006050	uni6050-JP
00006052	uni6052-CN
00006055	uni6055-JP
00006059	uni6059-JP
0000605D	uni605D-TW
00006062	uni6062-JP
00006063	uni6063-JP
00006064	uni6064-CN
00006065	uni6065-JP
00006068	uni6068-JP
00006069	uni6069-JP
0000606A	uni606A-JP
0000606C	uni606C-CN
0000606D	uni606D-CN
0000606F	uni606F-JP
00006070	uni6070-JP
00006085	uni6085-JP
00006089	uni6089-JP
0000608C	uni608C-JP
0000608D	uni608D-CN
00006094	uniFA3D-JP
00006096	uni6096-JP
0000609A	uni609A-CN
0000609B	uni609B-JP
0000609F	uni609F-CN
000060A0	uni60A0-JP
000060A3	uni60A3-JP
000060A4	uni60A4-JP
000060A7	uni60A7-JP
000060B0	uni60B0-JP
000060B2	uni60B2-JP
000060B3	uni60B3-JP
000060B4	uni60B4-JP
000060B6	uni60B6-JP
000060B8	uni60B8-JP
000060BC	uni60BC-CN
000060BD	uni60BD-JP
000060C5	uni60C5uE0101-JP
000060C7	uni60C7-JP
000060D1	uni60D1-CN
000060DA	uni60DA-JP
000060DC	uni60DC-CN
000060DF	uni60DF-JP
000060E0	uni60E0-CN
000060E1	uni60E1-JP
000060F0	uni60F0-CN
000060F1	uni60F1-JP
000060F3	uni60F3-CN
000060F6	uni60F6-CN
000060F9	uni60F9-CN
000060FA	uni60FA-CN
000060FB	uni60FB-JP
00006101	uni6101-JP
00006106	uni6106-CN
00006108	uni6108-JP
00006109	uni6109uE0101-JP
0000610D	uni610D-JP
0000610E	uni610E-CN
0000610F	uni610F-JP
00006115	uni6115-JP
0000611A	uni611A-CN
0000611B	uni611B-JP
0000611F	uni611F-JP
00006127	uni6127-JP
00006130	uni6130-JP
00006134	uni6134-JP
00006137	uni6137-JP
0000613C	uni613C-JP
0000613E	uni613E-JP
0000613F	uni613F-JP
00006142	uni6142-CN
00006144	uni6144-JP
00006147	uni6147-JP
00006148	uni6148-JP
0000614A	uni614A-JP
0000614B	uni614B-JP
0000614C	uni614C-JP
00006153	uni6153-JP
00006155	uni6155-CN
00006158	uni6158-JP
00006159	uni6159-JP
0000615D	uni615D-JP
0000615F	uni615F-JP
00006162	uni6162-JP
00006163	uni6163-JP
00006164	uni6164-JP
00006167	uni6167uE0101-JP
00006168	uni6168-KR
0000616B	uni616B-JP
0000616E	uni616E-JP
00006170	uni6170-JP
00006176	uni6176-JP
00006177	uni6177-JP
0000617D	uni617D-CN
0000617E	uni617E-JP
00006181	uni6181-JP
00006182	uni6182-JP
0000618A	uni618A-KR
0000618E	uniFA3F-JP
00006190	uni6190-JP
00006191	uni6191-JP
00006194	uni6194-JP
00006198	uni6198-JP
00006199	uni6199-JP
0000619A	uni619A-JP
000061A4	uni61A4-CN
000061A7	uni61A7-JP
000061A9	uni61A9-JP
000061AB	uni61AB-JP
000061AC	uni61AC-JP
000061AE	uni61AE-JP
000061B2	uni61B2-JP
000061B6	uni61B6-JP
000061BA	uni61BA-JP
000061BE	uni61BE-JP
000061C3	uni61C3-JP
000061C7	uni61C7-JP
000061C8	uni61C8-JP
000061C9	uni61C9-JP
000061CA	uni61CA-JP
000061CB	uni61CB-CN
000061E6	uni61E6-CN
000061F2	uni61F2uE0102-JP
000061F6	uni61F6-JP
000061F7	uni61F7-JP
000061F8	uni61F8-JP
000061FA	uni61FA-JP
000061FC	uni61FC-JP
000061FF	uni61FF-JP
00006200	uni6200-JP
00006207	uni6207-JP
00006208	uni6208-CN
0000620A	uni620A-CN
0000620C	uni620C-JP
0000620D	uni620D-CN
0000620E	uni620E-JP
00006210	uni6210-CN
00006211	uni6211-CN
00006212	uni6212-CN
00006216	uni6216-CN
0000621A	uni621A-JP
0000621F	uni621F-CN
00006221	uni6221-JP
0000622A	uni622A-JP
0000622E	uni622E-JP
00006230	uni6230-JP
00006231	uni6231-JP
00006234	uni6234-CN
00006236	uni6236-JP
0000623E	uni623E-JP
0000623F	uni623FuE0101-JP
00006240	uni6240uE0101-JP
00006241	uni6241-JP
00006247	uni6247uE0101-JP
00006248	uni6248uE0101-JP
00006249	uni6249-KR
0000624B	uni624B-CN
0000624D	uni624D-JP
00006253	uni6253-CN
00006258	uni6258-CN
0000626E	uni626E-JP
00006271	uni6271uE0101-JP
00006276	uni6276-CN
00006279	uni6279-JP
0000627C	uni627C-CN
0000627F	uni627F-JP
00006280	uni6280-CN
00006284	uni6284-JP
00006289	uni6289-JP
0000628A	uni628A-CN
00006291	uni6291-JP
00006292	uni6292-CN
00006295	uni6295-JP
00006297	uni6297-JP
00006298	uni6298-JP
0000629B	uni629B-CN
000062AB	uni62AB-CN
000062B1	uni62B1uE0101-JP
000062B5	uni62B5-JP
000062B9	uni62B9-CN
000062BC	uni62BC-CN
000062BD	uni62BD-CN
000062C2	uni62C2-JP
000062C7	uni62C7-JP
000062C8	uni62C8-CN
000062C9	uni62C9-JP
000062CC	uni62CC-JP
000062CD	uni62CD-CN
000062CF	uni62CF-JP
000062D0	uni62D0uE0101-JP
000062D2	uni62D2uE0101-JP
000062D3	uni62D3-CN
000062D4	uni62D4-JP
000062D6	uni62D6-CN
000062D7	uni62D7-JP
000062D8	uni62D8-CN
000062D9	uni62D9-JP
000062DB	uni62DB-CN
000062DC	uni62DC-JP
000062EC	uni62EC-CN
000062ED	uni62ED-CN
000062EE	uni62EE-CN
000062EF	uni62EF-JP
000062F1	uni62F1-CN
000062F3	uni62F3uE0101-JP
000062F7	uni62F7-JP
000062FE	uni62FE-JP
000062FF	uni62FF-JP
00006301	uni6301-CN
00006307	uni6307-CN
00006309	uni6309-JP
00006311	uni6311-CN
0000632B	uni632B-CN
0000632F	uni632F-JP
0000633A	uni633A-JP
0000633B	uni633B-JP
0000633D	uni633D-CN
0000633E	uni633E-JP
00006349	uni6349-CN
0000634C	uni634C-JP
0000634F	uni634F-CN
00006350	uni6350-CN
00006355	uni6355-CN
00006367	uni6367-JP
00006368	uni6368uE0101-JP
0000636E	uni636E-CN
00006372	uni6372-JP
00006377	uni6377-JP
0000637A	uni637A-CN
0000637B	uni637B-JP
0000637F	uni637F-JP
00006383	uni6383uE0101-JP
00006388	uni6388-CN
00006389	uni6389-CN
0000638C	uni638C-CN
00006392	uni6392-JP
00006396	uni6396-JP
00006398	uni6398-JP
0000639B	uni639B-JP
000063A0	uni63A0-JP
000063A1	uni63A1uE0101-JP
000063A2	uni63A2-JP
000063A5	uni63A5-JP
000063A7	uni63A7-JP
000063A8	uni63A8-JP
000063A9	uni63A9-CN
000063AA	uni63AA-CN
000063C0	uni63C0-JP
000063C4	uni63C4-JP
000063C6	uni63C6-JP
000063CF	uni63CF-CN
000063D0	uni63D0-CN
000063D6	uni63D6-CN
000063DA	uni63DA-JP
000063DB	uni63DB-JP
000063E1	uni63E1-JP
000063ED	uni63ED-JP
000063EE	uni63EE-JP
000063F4	uni63F4uE0101-JP
000063F6	uni63F6-JP
000063F7	uni63F7-JP
0000640D	uni640D-JP
0000640F	uni640F-CN
00006414	uni6414-TW
00006416	uni6416-JP
00006417	uni6417-JP
0000641C	uni641C-JP
00006422	uni6422-JP
0000642C	uni642C-JP
0000642D	uni642D-JP
0000643A	uni643A-JP
0000643E	uni643E-JP
00006458	uni6458-JP
00006460	uni6460-JP
00006469	uni6469uE0101-JP
0000646F	uni646F-JP90-JP
00006478	uni6478-CN
00006479	uni6479-CN
0000647A	uni647A-JP
00006488	uni6488-JP
00006491	uni6491-CN
00006492	uni6492-CN
00006493	uni6493-JP
0000649A	uni649A-JP
0000649E	uni649E-JP
000064A4	uni64A4-JP
000064A5	uni64A5-JP
000064AB	uni64AB-JP
000064AD	uni64AD-CN
000064AE	uni64AE-JP
000064B0	uni64B0-CN
000064B2	uni64B2-JP
000064BB	uni64BB-JP
000064C1	uni64C1-JP
000064C4	uni64C4-JP
000064C5	uni64C5-JP
000064C7	uni64C7-JP
000064CA	uni64CA-JP
000064CD	uni64CD-CN
000064CE	uni64CE-CN
000064D2	uni64D2-JP
000064D4	uni64D4-JP
000064D8	uni64D8-JP
000064DA	uni64DA-JP
000064E1	uni64E1-JP
000064E2	uni64E2-JP
000064E5	uni64E5-JP
000064E6	uni64E6-JP
000064E7	uni64E7-JP
000064EC	uni64EC-JP
000064F2	uni64F2-JP
000064F4	uni64F4-JP
000064FA	uni64FA-JP
000064FE	uni64FE-JP
00006500	uni6500-JP
00006504	uni6504-JP
00006518	uni6518-JP
0000651D	uni651D-JP
00006523	uni6523-JP
0000652A	uni652A-JP
0000652B	uni652B-JP
0000652C	uni652C-JP
0000652F	uni652F-JP
00006536	uni6536-JP
00006537	uni6537-JP
00006538	uni6538-JP
00006539	uni6539-JP
0000653B	uni653B-CN
0000653E	uni653E-JP
0000653F	uni653F-CN
00006545	uni6545-CN
00006548	uni6548-JP
0000654D	uni654D-JP
0000654E	uni654E-JP
0000654F	uniFA41-JP
00006551	uni6551-JP
00006556	uni6556-JP
00006557	uni6557-JP
0000655E	uni655E-JP
00006562	uni6562-JP
00006563	uni6563-CN
00006566	uni6566-JP
0000656C	uni656C-JP
0000656D	uni656D-JP
00006572	uni6572-JP
00006574	uni6574-JP
00006575	uni6575-JP
00006577	uni6577-KR
00006578	uni6578-JP
0000657E	uni657E-CN
00006582	uni6582-JP
00006583	uni6583-JP
00006585	uni6585-JP
00006587	uni6587-JP
0000658C	uni658C-JP
00006590	uni6590-JP
00006591	uni6591-JP
00006597	uni6597-CN
00006599	uni6599-CN
0000659B	uni659B-JP
0000659C	uni659C-JP
0000659F	uni659F-JP
000065A1	uni65A1-JP
000065A4	uni65A4-JP
000065A5	uni65A5-JP
000065A7	uni65A7-JP
000065AB	uni65AB-JP
000065AC	uni65AC-JP
000065AF	uni65AF-JP
000065B0	uni65B0-JP
000065B7	uni65B7-JP
000065B9	uni65B9-JP
000065BC	uni65BCuE0101-JP
000065BD	uni65BD-JP
000065C1	uni65C1-JP
000065C5	uniF983-JP
000065CB	uni65CB-JP
000065CC	uni65CC-JP
000065CF	uni65CF-JP
000065D2	uni65D2-JP
000065D7	uni65D7-JP
000065E0	uni65E0-JP
000065E3	uni65E3-KR
000065E5	uni65E5-CN
000065E6	uni65E6-CN
000065E8	uni65E8-CN
000065E9	uni65E9-CN
000065EC	uni65EC-JP
000065ED	uni65ED-JP
000065F1	uni65F1-CN
000065F4	uni65F4-JP
000065FA	uni65FA-CN
000065FB	uni65FB-JP
000065FC	uni65FC-JP
000065FD	uni65FD-JP
000065FF	uni65FF-JP
00006606	uni6606-JP
00006607	uni6607-JP
00006609	uni6609-JP
0000660A	uni660A-JP
0000660C	uni660C-CN
0000660E	uni660E-JP
0000660F	uni660F-JP
00006610	uni6610-JP
00006611	uni6611-JP
00006613	uni6613-CN
00006614	uni6614-JP
00006615	uni6615-JP
0000661E	uni661E-JP
0000661F	uni661F-CN
00006620	uni6620-CN
00006625	uni6625-JP
00006627	uni6627-CN
00006628	uni6628-CN
0000662D	uni662D-CN
0000662F	uni662F-CN
00006630	uni6630-JP
00006631	uni6631-JP
00006634	uni6634-JP
00006636	uni6636-JP
0000663A	uni663A-JP
0000663B	uni663B-JP
00006641	uni6641-JP
00006642	uni6642-JP
00006643	uni6643-JP
00006644	uni6644-JP
00006649	uni6649-JP
0000664B	uni664B-CN
0000664F	uni664F-JP
00006659	uni6659-JP
0000665B	uni665B-JP
0000665D	uni665D-JP
0000665E	uni665E-JP
0000665F	uni665F-CN
00006664	uni6664-JP
00006665	uni6665-JP
00006666	uni6666-JP
00006667	uni6667uE0101-JP
00006668	uni6668-JP
00006669	uni665A-JP
0000666B	uni666B-JP
0000666E	uni666E-JP
0000666F	uni666F-JP
00006673	uni6673-JP
00006674	uniFA12-JP
00006676	uni6676-CN
00006677	uni6677uE0101-JP
00006678	uni6678-JP
0000667A	uni667A-CN
00006684	uni6684-JP
00006687	uni6687-CN
00006688	uni6688-JP
00006689	uni6689-JP
0000668E	uni668E-JP
00006690	uni6690-JP
00006691	uniFA43-JP
00006696	uni6696uE0101-JP
00006697	uni6697-JP
00006698	uni6698-JP
0000669D	uni669D-JP
000066A0	uni66A0-JP
000066A2	uni66A2-JP
000066AB	uni66AB-JP
000066AE	uni66AE-CN
000066B2	uni66B2-JP
000066B3	uni66B3-JP
000066B4	uni66B4-CN
000066B9	uni66B9-JP
000066BB	uni66BB-JP
000066BE	uni66BE-JP
000066C4	uni66C4-JP
000066C6	uni66C6-JP
000066C7	uni66C7-JP
000066C9	uni66C9-JP
000066D6	uni66D6-JP
000066D9	uni66D9uE0101-JP
000066DC	uni66DCuE0101-JP
000066DD	uni66DD-JP
000066E0	uni66E0-JP
000066E6	uni66E6-JP
000066F0	uni66F0-JP
000066F2	uni66F2-CN
000066F3	uni66F3-JP
000066F4	uni66F4-CN
000066F7	uni66F7-JP
000066F8	uni66F8-JP
000066F9	uni66F9-CN
000066FA	uni66FA-JP
000066FC	uni66FC-CN
000066FE	uni66FE-JP
000066FF	uni66FF-CN
00006700	uni6700-JP
00006703	uni6703-JP
00006708	uni6708-CN
00006709	uni6709-CN
0000670B	uni670B-CN
0000670D	uni670D-CN
00006714	uni6714-JP
00006715	uni6715uE0101-JP
00006717	uni6717uE0102-JP
0000671B	uni671B-JP
0000671D	uni671D-JP
0000671E	uni671E-JP
0000671F	uni671F-CN
00006726	uni6726-JP
00006727	uni6727-JP
00006728	uni6728-CN
0000672A	uni672A-CN
0000672B	uni672B-CN
0000672C	uni672C-JP
0000672D	uni672D-CN
0000672E	uni672E-JP
00006731	uni6731-CN
00006734	uni6734-JP
00006736	uni6736-JP
0000673A	uni673A-JP
0000673D	uni673D-JP
00006746	uni6746-JP
00006749	uni6749-CN
0000674E	uni674E-JP
0000674F	uni674F-CN
00006750	uni6750-CN
00006751	uni6751-JP
00006753	uni6753-JP90-JP
00006756	uni6756-CN
0000675C	uni675C-CN
0000675E	uni675E-CN
0000675F	uni675F-CN
0000676D	uni676D-JP
0000676F	uni676F-JP
00006770	uni6770-CN
00006771	uni6771-JP
00006773	uni6773-CN
00006775	uni6775-CN
00006777	uni6777-CN
0000677B	uni677B-JP
0000677E	uni677EuE0101-JP
0000677F	uni677F-JP
00006787	uni6787-JP
00006789	uni6789-CN
0000678B	uni678B-JP
0000678F	uni678F-JP
00006790	uni6790-JP
00006793	uni6793-CN
00006795	uni6795-JP
00006797	uni6797-CN
0000679A	uni679A-CN
0000679C	uni679C-CN
0000679D	uni679D-JP
000067AF	uni67AF-CN
000067B0	uni67B0-JP
000067B3	uni67B3-JP
000067B6	uni67B6-CN
000067B7	uni67B7-JP
000067B8	uni67B8-CN
000067BE	uni67BE-JP
000067C4	uni67C4-CN
000067CF	uni67CF-CN
000067D0	uni67D0-CN
000067D1	uni67D1-CN
000067D2	uni67D2-CN
000067D3	uni67D3-CN
000067D4	uni67D4-CN
000067DA	uni67DA-CN
000067DD	uni67DD-JP
000067E9	uni67E9-JP
000067EC	uni67EC-CN
000067EF	uni67EF-CN
000067F0	uni67F0-CN
000067F1	uni67F1-JP
000067F3	uni67F3-JP
000067F4	uni67F4-CN
000067F5	uni67F5-JP
000067F6	uni67F6-JP
000067FB	uni67FB-JP
000067FE	uni67FE-JP
00006812	uni6812-JP
00006813	uni6813uE0101-JP
00006816	uni6816-CN
00006817	uni6817-JP
00006821	uni6821-JP
00006822	uni6822-CN
0000682A	uni682A-CN
0000682F	uni682F-JP
00006838	uni6838-JP
00006839	uni6839-JP
0000683C	uni683C-JP
0000683D	uni683D-JP
00006840	uni6840-JP
00006841	uni6841-CN
00006842	uni6842-CN
00006843	uni6843-CN
00006848	uni6848-JP
0000684E	uni684E-JP
00006850	uni6850-CN
00006851	uni6851-CN
00006853	uni6853-CN
00006854	uni6854-CN
0000686D	uni686D-JP
00006876	uni6876-CN
0000687F	uni687F-JP
00006881	uni6881-CN
00006885	uniFA44-JP
0000688F	uni688F-CN
00006893	uni6893-JP
00006894	uni6894-JP
00006897	uni6897-CN
0000689D	uni689D-JP
0000689F	uni689F-JP
000068A1	uni68A1-JP
000068A2	uni68A2uE0101-JP
000068A7	uni68A7-JP
000068A8	uni68A8-CN
000068AD	uni68AD-JP
000068AF	uni68AF-JP
000068B0	uni68B0-CN
000068B1	uni68B1-JP
000068B3	uni68B3-JP
000068B5	uni68B5-CN
000068B6	uni68B6-JP
000068C4	uni68C4-JP
000068C5	uni68C5-JP
000068C9	uni68C9-CN
000068CB	uni68CB-CN
000068CD	uni68CD-JP
000068D2	uni68D2-JP
000068D5	uni68D5-JP
000068D7	uni68D7-JP
000068D8	uni68D8-JP
000068DA	uni68DA-CN
000068DF	uni68DF-JP
000068E0	uni68E0-CN
000068E7	uni68E7-JP
000068E8	uni68E8-JP
000068EE	uni68EE-JP
000068F2	uni68F2-JP
000068F9	uni68F9-CN
000068FA	uni68FA-JP
00006900	uni6900-JP
00006905	uni6905-CN
0000690D	uni690D-JP
0000690E	uni690E-JP
00006912	uni6912-JP
00006927	uni6927-KR
00006930	uni6930-JP
0000693D	uni693D-JP
0000693F	uni693F-JP
0000694A	uni694A-JP
00006953	uni6953-JP
00006954	uni6954-JP
00006955	uni6955-JP
00006957	uni6957-JP
00006959	uni6959-JP
0000695A	uni695A-JP
0000695E	uni695E-JP
00006960	uni6960-JP
00006961	uni6961-JP
00006962	uni6962-JP
00006963	uni6963-CN
00006968	uni6968-CN
0000696B	uni696B-CN
0000696D	uni696D-JP
0000696E	uni696E-JP
0000696F	uni696F-JP
00006975	uni6975-JP
00006977	uni6977-JP
00006978	uni6978-CN
00006979	uni6979-JP
00006995	uni6995-JP
0000699B	uni699B-JP
0000699C	uni699C-JP
000069A5	uni69A5-JP
000069A7	uni69A7-JP
000069AE	uni69AE-JP
000069B4	uni69B4-JP
000069BB	uni69BBuE0101-JP
000069C1	uni69C1-JP
000069C3	uni69C3-JP
000069CB	uni69CBuE0101-JP
000069CC	uni69CC-JP
000069CD	uni69CD-JP
000069D0	uni69D0-JP
000069E8	uni69E8-JP
000069EA	uni69EA-KR
000069FB	uni69FB-JP
000069FD	uni69FD-JP
000069FF	uni69FF-CN
00006A02	uni6A02-JP
00006A0A	uni6A0A-CN
00006A11	uni6A11-JP
00006A13	uni6A13-JP
00006A17	uni6A17-JP
00006A19	uni6A19-JP
00006A1E	uni6A1E-JP
00006A1F	uni6A1F-JP
00006A21	uni6A21-CN
00006A23	uni6A23-JP
00006A35	uni6A35-JP
00006A38	uni6A38-JP
00006A39	uni6A39-JP
00006A3A	uni6A3A-JP
00006A3D	uni6A3D-JP
00006A44	uni6A44-JP
00006A48	uni6A48-JP
00006A4B	uni6A4B-JP
00006A52	uni6A52-JP
00006A53	uni6A53-JP
00006A58	uni6A58-JP
00006A59	uni6A59-JP
00006A5F	uni6A5F-JP
00006A61	uni6A61-JP
00006A6B	uni6A6B-JP
00006A80	uni6A80-JP
00006A84	uni6A84-JP
00006A89	uni6A89-KR
00006A8D	uni6A8D-JP
00006A8E	uni6A8E-JP
00006A97	uni6A97-JP
00006A9C	uni6A9C-JP
00006AA2	uni6AA2-JP
00006AA3	uni6AA3-JP
00006AB3	uni6AB3-JP
00006ABB	uni6ABB-JP
00006AC2	uni6AC2-JP
00006AC3	uni6AC3-JP
00006AD3	uni6AD3-JP
00006ADA	uni6ADA-JP
00006ADB	uni6ADB-JP
00006AF6	uni6AF6-KR
00006AFB	uni6AFB-JP
00006B04	uniF91D-JP
00006B0A	uni6B0A-JP
00006B0C	uni6B0C-CN
00006B12	uni6B12-JP
00006B16	uni6B16-JP
00006B20	uni6B20-JP
00006B21	uni6B21uE0101-JP
00006B23	uni6B23-JP
00006B32	uni6B32-JP
00006B3A	uni6B3A-JP
00006B3D	uni6B3D-JP
00006B3E	uni6B3E-JP
00006B46	uni6B46-JP
00006B47	uni6B47-JP
00006B4C	uni6B4C-JP
00006B4E	uni6B4E-JP
00006B50	uni6B50-JP
00006B5F	uni6B5F-JP
00006B61	uni6B61-JP
00006B62	uni6B62-CN
00006B63	uni6B63-CN
00006B64	uni6B64-CN
00006B65	uni6B65-JP
00006B66	uni6B66-CN
00006B6A	uni6B6A-CN
00006B72	uni6B72-JP
00006B77	uni6B77-JP
00006B78	uni6B78-JP
00006B7B	uni6B7B-JP
00006B7F	uni6B7F-JP
00006B83	uni6B83-JP
00006B84	uni6B84-JP
00006B86	uni6B86-JP
00006B89	uni6B89-JP
00006B8A	uni6B8A-JP
00006B96	uni6B96-JP
00006B98	uni6B98-JP
00006B9E	uni6B9E-JP
00006BAE	uni6BAE-JP
00006BAF	uni6BAF-JP
00006BB2	uni6BB2-JP
00006BB5	uni6BB5-JP
00006BB7	uni6BB7-JP
00006BBA	uniF970-JP
00006BBC	uni6BBC-JP
00006BBF	uni6BBF-JP
00006BC1	uni6BC1-JP
00006BC5	uni6BC5-JP
00006BC6	uni6BC6-JP
00006BCB	uni6BCB-JP
00006BCD	uni6BCD-JP
00006BCF	uni6BCF-JP
00006BD2	uni6BD2-KR
00006BD3	uni6BD3-JP
00006BD4	uni6BD4-JP
00006BD6	uni6BD6-JP
00006BD7	uni6BD7-JP
00006BD8	uni6BD8-JP
00006BDB	uni6BDB-CN
00006BEB	uni6BEB-JP
00006BEC	uni6BEC-JP
00006C08	uni6C08-JP
00006C0F	uni6C0F-JP
00006C11	uni6C11-JP
00006C13	uni6C13-KR
00006C23	uni6C23-JP
00006C34	uni6C34-JP
00006C37	uni6C37-JP
00006C38	uni6C38-CN
00006C3E	uni6C3E-JP
00006C40	uni6C40-CN
00006C41	uni6C41-CN
00006C42	uni6C42-JP
00006C4E	uni6C4E-JP
00006C50	uni6C50-JP
00006C55	uni6C55-JP
00006C57	uni6C57-CN
